1684743146660950	0	2640640
1684743143747262	0	7021531
1684743143715993	0	7270779
1684743143700943	0	7420010
1684743143754113	0	7688684
1684743149301698	200	2983018
1684743152284813	200	3258056
1684743143765622	0	13168290
1684743155542935	200	2304511
1684743150986842	200	6978349
1684743150768876	200	7774959
1684743151442889	200	7261604
1684743157965263	200	2439032
1684743156934001	200	3486182
1684743157847509	200	4589469
1684743158704582	200	6289846
1684743162437048	200	5550775
1684743151121025	200	19216971
1684743158543916	200	11839793
1684743164994529	200	5766758
1684743167987900	200	4819818
1684743143740372	0	32312665
1684743160420245	200	16095860
1684743172807777	200	3789079
