1684744264674890	0	334091
1684744264902975	200	348543
1684744264862427	200	418774
1684744265009068	200	336697
1684744264147305	0	1231858
1684744264155248	0	1267984
1684744264145080	0	1287006
1684744264156635	0	1283306
1684744264146750	0	1306920
1684744264178676	0	1278134
1684744264148781	0	1319697
1684744264151701	0	1328703
1684744264155310	0	1332486
1684744264148701	0	1355234
1684744265251564	200	309542
1684744265281240	200	280381
1684744265345799	200	352150
1684744265432097	200	376884
1684744265453676	200	356139
1684744265379195	200	431111
1684744265423259	200	400217
1684744265439948	200	383643
1684744265480495	200	380118
1684744265503977	200	357774
1684744265456815	200	405819
1684744265468485	200	396114
1684744265487824	200	377955
1684744265561144	200	577098
1684744265561640	200	643910
1684744264684632	0	1527132
1684744265810318	200	452954
1684744265809838	200	454623
1684744265697989	200	568891
1684744265809019	200	459939
1684744264620304	0	1650290
1684744265823516	200	447817
1684744265823597	200	464877
1684744265860652	200	439455
1684744265864612	200	439989
1684744265865801	200	447060
1684744265862655	200	452437
1684744265861759	200	476690
1684744264915399	200	1511640
1684744266138304	200	759946
1684744266211789	200	708746
1684744266268986	200	663483
1684744266300170	200	644327
1684744266266902	200	678254
1684744266271360	200	691802
1684744266205575	200	781543
1684744266288508	200	702090
1684744266263305	200	741288
1684744266270622	200	734545
1684744266338501	200	667297
1684744266304663	200	708619
1684744266264494	200	749743
1684744266315173	200	699294
1684744266312902	200	710813
1684744266427079	200	663842
1684744266898293	200	542758
1684744266932480	200	541157
1684744266920557	200	554987
1684744266944503	200	540165
1684744266963193	200	523411
1684744267014243	200	494309
1684744267005818	200	516323
1684744266990607	200	559920
1684744267004613	200	578247
1684744267005185	200	583321
1684744267014472	200	574198
1684744266987136	200	626627
1684744267013301	200	605833
1684744267023724	200	596923
1684744267090941	200	530106
1684744267473729	200	580887
1684744267484692	200	615264
1684744267486614	200	624651
1684744267588523	200	538315
1684744267613830	200	521070
1684744267475558	200	662053
1684744267582925	200	559959
1684744267508637	200	634596
1684744267522173	200	621268
1684744267620655	200	535618
1684744267588676	200	573720
1684744267621054	200	541490
1684744267550554	200	612792
1684744267619144	200	544820
1684744266945161	200	1499140
1684744268054643	200	576443
1684744268134918	200	568508
1684744268162548	200	542802
1684744268111273	200	595729
1684744268126847	200	581320
1684744268137618	200	573159
1684744268143238	200	569832
1684744268162401	200	553157
1684744268099973	200	616046
1684744268163970	200	553634
1684744268143446	200	574234
1684744267441081	200	1696736
1684744268631120	200	525441
1684744268444328	200	732215
1684744268703517	200	478476
1684744268708175	200	492315
1684744268707012	200	497486
1684744268716038	200	489196
1684744268705369	200	499950
1684744268715590	200	490458
1684744268710794	200	496239
1684744268713081	200	503507
1684744268717615	200	506010
1684744268717686	200	517111
1684744268156280	200	1202379
1684744268163352	200	1213268
1684744268142891	200	1265799
1684744269137843	200	453988
1684744269182001	200	474884
1684744269205239	200	463435
1684744269156579	200	513919
1684744269206053	200	473353
1684744269207038	200	474237
1684744269216594	200	466199
1684744269223656	200	460289
1684744269176559	200	510559
1684744269234833	200	455934
1684744269204504	200	492067
1684744269200497	200	502014
1684744269205323	200	559640
1684744269376716	200	529688
1684744269358690	200	582391
1684744269656918	200	798515
1684744269591861	200	880510
1684744269668713	200	828345
1684744269408738	200	1130465
1684744269687127	200	853006
1684744269670506	200	882283
1684744269679431	200	873529
1684744269702518	200	869416
1684744269696579	200	904188
1684744269682799	200	939291
1684744269690776	200	948567
1684744269765000	200	876449
1684744269941100	200	1135642
1684744270455468	200	676354
1684744270497091	200	651814
1684744270472403	200	679321
1684744270552824	200	637897
1684744270540144	200	651412
1684744270539244	200	654677
1684744270552972	200	649492
1684744269681285	200	1528261
1684744269683951	200	1544247
1684744270571972	200	657827
1684744269906437	200	1362356
1684744270622128	200	750465
1684744270639378	200	771065
1684744270641484	200	903885
1684744271131835	200	583660
1684744271151752	200	575696
1684744271148914	200	584613
1684744271209556	200	529582
1684744271076770	200	663712
1684744271228232	200	513480
1684744271191564	200	558983
1684744271229809	200	540412
1684744271202472	200	578592
1684744271193930	200	593991
1684744271190732	200	597700
1684744270600805	200	1198347
1684744271733546	200	389443
1684744271727467	200	433584
1684744271739158	200	434332
1684744271715530	200	479531
1684744271268828	200	969701
1684744271741720	200	501505
1684744271545386	200	698104
1684744271740494	200	503183
1684744271788441	200	455951
1684744271372628	200	875588
1684744271750555	200	500524
1684744271787934	200	463583
1684744271770239	200	485269
1684744271799169	200	479291
1684744271410466	200	868156
1684744271781096	200	503410
1684744272244468	200	452848
1684744272123025	200	574392
1684744272243686	200	471249
1684744272161089	200	556084
1684744272173521	200	543727
1684744272195099	200	531542
1684744272251527	200	493049
1684744272243310	200	539738
1684744272243499	200	562091
1684744272248267	200	574396
1684744272255541	200	569519
1684744272251119	200	577465
1684744272284550	200	563408
1684744272278633	200	580609
1684744272278507	200	599012
1684744272238608	200	741869
1684744272697354	200	465194
1684744272697423	200	477936
1684744272715018	200	467561
1684744272726701	200	457247
1684744272717196	200	467425
1684744272717254	200	467449
1684744272825076	200	442153
1684744272783093	200	487715
1684744272828605	200	442436
1684744272822713	200	496726
1684744272805678	200	514675
1684744272847994	200	510088
1684744272859278	200	557025
1684744273175405	200	462038
1684744273162590	200	481142
1684744273184654	200	471365
1684744273182606	200	473827
1684744272877579	200	787826
1684744273183957	200	483070
1684744273184710	200	512835
1684744273270819	200	444828
1684744273271051	200	449688
1684744273267261	200	483483
1684744272980518	200	800034
1684744272744629	200	1226083
1684744273320371	200	807694
1684744273643852	200	505565
1684744273637529	200	514862
1684744273665447	200	489039
1684744273656045	200	498909
1684744273656442	200	505910
1684744273667053	200	499770
1684744273358156	200	819069
1684744273715705	200	464888
1684744273416334	200	774425
1684744273720804	200	494001
1684744273780598	200	834031
1684744274152398	200	686141
1684744273970750	200	867955
1684744274154959	200	686682
1684744274162359	200	679584
1684744274154492	200	687489
1684744274166830	200	682343
1684744274180600	200	669684
1684744273319532	200	1553427
1684744274177237	200	699409
1684744274190799	200	688420
1684744274214849	200	665337
1684744273697603	200	1182667
1684744274614661	200	703375
1684744274149437	200	1253450
1684744273750783	200	1688143
1684744274838574	200	674668
1684744274838712	200	688748
1684744274873001	200	682568
1684744274841661	200	721614
1684744274841949	200	722566
1684744274850302	200	715006
1684744274880192	200	685573
1684744274849228	200	717521
1684744274128092	200	1440985
1684744274880275	200	693041
1684744274876657	200	718817
1684744275402922	200	546342
1684744275318070	200	717371
1684744275438959	200	647784
1684744274879225	200	1276619
1684744275513274	200	662210
1684744275527502	200	649191
1684744274841986	200	1347553
1684744275555605	200	659077
1684744275566757	200	674372
1684744275565315	200	685282
1684744275564525	200	686648
1684744275569085	200	683097
1684744275563286	200	724101
1684744275573325	200	720900
1684744275595510	200	719072
1684744275949302	200	689631
1684744276035475	200	689811
1684744276086779	200	640038
1684744276175508	200	628765
1684744276214701	200	590728
1684744276189572	200	640659
1684744276176712	200	657969
1684744275565774	200	1276859
1684744276155878	200	688124
1684744276241161	200	685743
1684744276250617	200	705526
1684744276251182	200	716114
1684744276314614	200	658100
1684744276287421	200	686227
1684744276294237	200	720382
1684744276252189	200	782890
1684744276726827	200	742669
1684744276638963	200	844895
1684744276804321	200	724367
1684744276805440	200	741494
1684744276842653	200	735869
1684744276834701	200	754469
1684744276926937	200	680575
1684744276973666	200	634376
1684744276830265	200	778637
1684744276844013	200	765573
1684744276956176	200	674784
1684744277014649	200	636024
1684744277035111	200	631548
1684744277469532	200	352989
1684744277483889	200	532878
1684744277589181	200	453676
1684744276725319	200	1319315
1684744277528706	200	538915
1684744277608049	200	479623
1684744277578541	200	510772
1684744277546963	200	563771
1684744277650708	200	461158
1684744277630970	200	511625
1684744277609592	200	549751
1684744277608910	200	552550
1684744276967316	200	1198274
1684744277666693	200	510854
1684744276972761	200	1205783
1684744277822554	200	740554
1684744278016792	200	628404
1684744278067644	200	592038
1684744278087685	200	585534
1684744278042869	200	637815
1684744278089324	200	594734
1684744278044642	200	672263
1684744278111877	200	605927
1684744278161481	200	558219
1684744278142630	200	577428
1684744278159381	200	563448
1684744278110754	200	623857
1684744278177583	200	569923
1684744278165624	200	667227
1684744278178565	200	666084
1684744278645224	200	457586
1684744278680697	200	454641
1684744278717817	200	439854
1684744278720063	200	448511
1684744278659707	200	534805
1684744278673237	200	523096
1684744278684066	200	521383
1684744278722837	200	483540
1684744278734620	200	472012
1684744278719720	200	491885
1684744278716931	200	501455
1684744277607531	200	1621078
1684744278747515	200	481160
1684744279135353	200	471925
1684744279102837	200	507016
1684744278844668	200	807493
1684744279205477	200	457124
1684744278832880	200	832571
1684744279157686	200	517379
1684744279168585	200	507167
1684744279194524	200	481776
1684744279228629	200	451165
1684744279196340	200	488117
1684744279228680	200	461984
1684744279206651	200	508388
1684744279218405	200	502726
1684744279609872	200	581061
1684744279607310	200	613328
1684744279679802	200	555264
1684744279662608	200	578194
1684744279675758	200	565375
1684744279676307	200	579266
1684744279652173	200	621816
1684744279684463	200	591320
1684744278563144	200	1715965
1684744279715055	200	575498
1684744279675072	200	628747
1684744279721150	200	587663
1684744279665459	200	644058
1684744279206399	200	1200817
1684744279211624	200	1238608
1684744280190964	200	410164
1684744280220685	200	494844
1684744280240833	200	487281
1684744280241143	200	504571
1684744280235096	200	525256
1684744280255616	200	520025
1684744280290596	200	538680
1684744280309524	200	519879
1684744280303906	200	542813
1684744280275791	200	571206
1684744280279136	200	568839
1684744280308857	200	544425
1684744280274060	200	579309
1684744280450322	200	640731
1684744280407253	200	708824
1684744279690671	200	1553052
1684744280601868	200	678412
1684744280715582	200	573379
1684744280728190	200	585936
1684744280745768	200	614956
1684744280760394	200	606435
1684744280846741	200	532522
1684744280847005	200	532782
1684744280829412	200	555062
1684744280775705	200	634017
1684744280847982	200	562180
1684744280829309	200	585567
1684744280853375	200	580185
1684744280853306	200	601474
1684744281280305	200	599541
1684744281116096	200	776003
1684744281360750	200	563549
